Epoch: 1, train loss: 1.529044508934021, temp_loss: 1.529044508934021, time_loss: 1.7870997190475464, mse_loss: 3.4140625
Epoch: 856, train loss: 0.0976516380906105, temp_loss: 0.0976516380906105, time_loss: 1.937280535697937, mse_loss: 3.4921875
Epoch: 857, train loss: 0.16919533908367157, temp_loss: 0.16919533908367157, time_loss: 1.9178524017333984, mse_loss: 4.3203125
Epoch: 858, train loss: 0.09952244162559509, temp_loss: 0.09952244162559509, time_loss: 2.069335460662842, mse_loss: 3.765625
Epoch: 859, train loss: 0.09371457248926163, temp_loss: 0.09371457248926163, time_loss: 1.8826578855514526, mse_loss: 3.96875
Epoch: 860, train loss: 0.11551827192306519, temp_loss: 0.11551827192306519, time_loss: 1.997433066368103, mse_loss: 4.359375
Epoch: 861, train loss: 0.1254587322473526, temp_loss: 0.1254587322473526, time_loss: 2.00995135307312, mse_loss: 4.3125
Epoch: 862, train loss: 0.10917876660823822, temp_loss: 0.10917876660823822, time_loss: 1.9610954523086548, mse_loss: 4.171875
Epoch: 863, train loss: 0.11876202374696732, temp_loss: 0.11876202374696732, time_loss: 1.9252982139587402, mse_loss: 3.8828125
Epoch: 864, train loss: 0.10978440940380096, temp_loss: 0.10978440940380096, time_loss: 2.032062530517578, mse_loss: 3.1875
Epoch: 865, train loss: 0.05526247248053551, temp_loss: 0.05526247248053551, time_loss: 2.0443527698516846, mse_loss: 3.890625
Epoch: 866, train loss: 0.06215313822031021, temp_loss: 0.06215313822031021, time_loss: 1.8834360837936401, mse_loss: 3.625
Epoch: 867, train loss: 0.035938575863838196, temp_loss: 0.035938575863838196, time_loss: 1.9260059595108032, mse_loss: 3.453125
Epoch: 868, train loss: 0.1047603189945221, temp_loss: 0.1047603189945221, time_loss: 2.0840704441070557, mse_loss: 3.6171875
Epoch: 869, train loss: 0.05709283426403999, temp_loss: 0.05709283426403999, time_loss: 2.028639316558838, mse_loss: 3.65625
Epoch: 870, train loss: 0.06529700011014938, temp_loss: 0.06529700011014938, time_loss: 2.123502016067505, mse_loss: 3.8203125
Epoch: 871, train loss: 0.07922511547803879, temp_loss: 0.07922511547803879, time_loss: 2.0626578330993652, mse_loss: 4.1171875
Epoch: 872, train loss: 0.05712388455867767, temp_loss: 0.05712388455867767, time_loss: 1.9119291305541992, mse_loss: 3.734375
Epoch: 873, train loss: 0.0772787407040596, temp_loss: 0.0772787407040596, time_loss: 1.9737377166748047, mse_loss: 3.71875
Epoch: 874, train loss: 0.05499591305851936, temp_loss: 0.05499591305851936, time_loss: 2.049083709716797, mse_loss: 4.4921875
Epoch: 875, train loss: 0.057050466537475586, temp_loss: 0.057050466537475586, time_loss: 1.9104851484298706, mse_loss: 4.0546875
Epoch: 876, train loss: 0.08669178187847137, temp_loss: 0.08669178187847137, time_loss: 1.9428635835647583, mse_loss: 3.5546875
Epoch: 877, train loss: 0.07970624417066574, temp_loss: 0.07970624417066574, time_loss: 1.8567909002304077, mse_loss: 4.3359375
Epoch: 878, train loss: 0.06932215392589569, temp_loss: 0.06932215392589569, time_loss: 2.011533260345459, mse_loss: 3.640625
Epoch: 879, train loss: 0.07379087060689926, temp_loss: 0.07379087060689926, time_loss: 1.9761279821395874, mse_loss: 3.5625
Epoch: 880, train loss: 0.0779246836900711, temp_loss: 0.0779246836900711, time_loss: 1.9270777702331543, mse_loss: 4.125
Epoch: 881, train loss: 0.048674777150154114, temp_loss: 0.048674777150154114, time_loss: 1.943142056465149, mse_loss: 3.9453125
Epoch: 882, train loss: 0.09094540774822235, temp_loss: 0.09094540774822235, time_loss: 2.019678831100464, mse_loss: 3.671875
Epoch: 883, train loss: 0.06244652718305588, temp_loss: 0.06244652718305588, time_loss: 1.9396910667419434, mse_loss: 3.4140625
Epoch: 884, train loss: 0.03679916262626648, temp_loss: 0.03679916262626648, time_loss: 2.043369770050049, mse_loss: 3.1796875
Epoch: 885, train loss: 0.06419036537408829, temp_loss: 0.06419036537408829, time_loss: 1.8144772052764893, mse_loss: 3.6171875
Epoch: 886, train loss: 0.08338689804077148, temp_loss: 0.08338689804077148, time_loss: 1.9880263805389404, mse_loss: 3.1015625
Epoch: 887, train loss: 0.04977613687515259, temp_loss: 0.04977613687515259, time_loss: 1.8972678184509277, mse_loss: 3.9140625
Epoch: 888, train loss: 0.11169908195734024, temp_loss: 0.11169908195734024, time_loss: 1.882204532623291, mse_loss: 3.8203125
Epoch: 889, train loss: 0.06945318728685379, temp_loss: 0.06945318728685379, time_loss: 1.956494927406311, mse_loss: 3.7890625
Epoch: 890, train loss: 0.07415557652711868, temp_loss: 0.07415557652711868, time_loss: 1.907073736190796, mse_loss: 3.1796875
Epoch: 891, train loss: 0.08409923315048218, temp_loss: 0.08409923315048218, time_loss: 2.0140087604522705, mse_loss: 3.53125
Epoch: 892, train loss: 0.1474110186100006, temp_loss: 0.1474110186100006, time_loss: 1.9066401720046997, mse_loss: 3.6015625
Epoch: 893, train loss: 0.04276163503527641, temp_loss: 0.04276163503527641, time_loss: 1.94516122341156, mse_loss: 3.71875
Epoch: 894, train loss: 0.06618860363960266, temp_loss: 0.06618860363960266, time_loss: 1.9873530864715576, mse_loss: 3.75
Epoch: 895, train loss: 0.07984182238578796, temp_loss: 0.07984182238578796, time_loss: 2.0521492958068848, mse_loss: 3.859375
Epoch: 896, train loss: 0.08701536059379578, temp_loss: 0.08701536059379578, time_loss: 2.0048828125, mse_loss: 3.5859375
Epoch: 897, train loss: 0.057440198957920074, temp_loss: 0.057440198957920074, time_loss: 2.0443625450134277, mse_loss: 3.3515625
Epoch: 898, train loss: 0.0877920612692833, temp_loss: 0.0877920612692833, time_loss: 1.9956092834472656, mse_loss: 3.171875
Epoch: 899, train loss: 0.06017575412988663, temp_loss: 0.06017575412988663, time_loss: 1.911842942237854, mse_loss: 3.7890625
Epoch: 900, train loss: 0.062147341668605804, temp_loss: 0.062147341668605804, time_loss: 1.8658688068389893, mse_loss: 4.046875
Epoch: 901, train loss: 0.03861108794808388, temp_loss: 0.03861108794808388, time_loss: 1.9851661920547485, mse_loss: 4.1484375
TRAIN: temp_loss: 0.1032424345612526, time_loss: 1.854974389076233, temp_acc: 0.953125, time_acc: 0.1953125
TEST : temp_loss: 0.3175739347934723, time_loss: 2.0561084747314453, temp_acc: 0.912, time_acc: 0.168
Epoch: 902, train loss: 0.12566740810871124, temp_loss: 0.12566740810871124, time_loss: 1.962107539176941, mse_loss: 4.34375
Epoch: 903, train loss: 0.07388686388731003, temp_loss: 0.07388686388731003, time_loss: 2.0313429832458496, mse_loss: 4.2578125
Epoch: 904, train loss: 0.08419618755578995, temp_loss: 0.08419618755578995, time_loss: 2.0040390491485596, mse_loss: 3.4296875
Epoch: 905, train loss: 0.042124465107917786, temp_loss: 0.042124465107917786, time_loss: 1.973799705505371, mse_loss: 3.7734375
Epoch: 906, train loss: 0.04184813052415848, temp_loss: 0.04184813052415848, time_loss: 1.9966109991073608, mse_loss: 4.015625
Epoch: 907, train loss: 0.07013576477766037, temp_loss: 0.07013576477766037, time_loss: 1.912338137626648, mse_loss: 3.6796875
Epoch: 908, train loss: 0.05410882458090782, temp_loss: 0.05410882458090782, time_loss: 1.8783683776855469, mse_loss: 3.96875
Epoch: 909, train loss: 0.07772129774093628, temp_loss: 0.07772129774093628, time_loss: 1.9912036657333374, mse_loss: 3.640625
Epoch: 910, train loss: 0.08564043790102005, temp_loss: 0.08564043790102005, time_loss: 2.0264744758605957, mse_loss: 3.5078125
Epoch: 911, train loss: 0.08509204536676407, temp_loss: 0.08509204536676407, time_loss: 1.9642661809921265, mse_loss: 3.7265625
Epoch: 912, train loss: 0.11145136505365372, temp_loss: 0.11145136505365372, time_loss: 2.0289363861083984, mse_loss: 3.6953125
Epoch: 913, train loss: 0.07988347113132477, temp_loss: 0.07988347113132477, time_loss: 1.9154902696609497, mse_loss: 3.4375
Epoch: 914, train loss: 0.10783035308122635, temp_loss: 0.10783035308122635, time_loss: 1.911352515220642, mse_loss: 3.2421875
Epoch: 915, train loss: 0.0634930431842804, temp_loss: 0.0634930431842804, time_loss: 2.131572723388672, mse_loss: 4.5390625
Epoch: 916, train loss: 0.08796438574790955, temp_loss: 0.08796438574790955, time_loss: 2.0032641887664795, mse_loss: 3.234375
Epoch: 917, train loss: 0.049408234655857086, temp_loss: 0.049408234655857086, time_loss: 2.0065650939941406, mse_loss: 3.28125
Epoch: 918, train loss: 0.12914811074733734, temp_loss: 0.12914811074733734, time_loss: 1.9608911275863647, mse_loss: 3.6796875
Epoch: 919, train loss: 0.05758138746023178, temp_loss: 0.05758138746023178, time_loss: 1.9891639947891235, mse_loss: 3.40625
Epoch: 920, train loss: 0.06157262623310089, temp_loss: 0.06157262623310089, time_loss: 1.8173333406448364, mse_loss: 3.78125
Epoch: 921, train loss: 0.04700152575969696, temp_loss: 0.04700152575969696, time_loss: 1.9538867473602295, mse_loss: 4.046875
Epoch: 922, train loss: 0.08560515940189362, temp_loss: 0.08560515940189362, time_loss: 2.0034611225128174, mse_loss: 3.9609375
Epoch: 923, train loss: 0.04620014876127243, temp_loss: 0.04620014876127243, time_loss: 1.8814221620559692, mse_loss: 4.0390625
Epoch: 924, train loss: 0.06385724246501923, temp_loss: 0.06385724246501923, time_loss: 2.022040843963623, mse_loss: 3.8125
Epoch: 925, train loss: 0.0494135282933712, temp_loss: 0.0494135282933712, time_loss: 2.013140916824341, mse_loss: 3.28125
Epoch: 926, train loss: 0.05769303813576698, temp_loss: 0.05769303813576698, time_loss: 1.9500341415405273, mse_loss: 4.078125
Epoch: 927, train loss: 0.09115167707204819, temp_loss: 0.09115167707204819, time_loss: 1.9855594635009766, mse_loss: 3.921875
Epoch: 928, train loss: 0.07149709761142731, temp_loss: 0.07149709761142731, time_loss: 2.023810625076294, mse_loss: 3.3203125
Epoch: 929, train loss: 0.056627172976732254, temp_loss: 0.056627172976732254, time_loss: 2.027683734893799, mse_loss: 3.2890625
Epoch: 930, train loss: 0.08533374965190887, temp_loss: 0.08533374965190887, time_loss: 1.9975783824920654, mse_loss: 3.96875
Epoch: 931, train loss: 0.06893014162778854, temp_loss: 0.06893014162778854, time_loss: 1.8778307437896729, mse_loss: 3.53125
Epoch: 932, train loss: 0.08806341886520386, temp_loss: 0.08806341886520386, time_loss: 1.9967399835586548, mse_loss: 3.53125
Epoch: 933, train loss: 0.0675073191523552, temp_loss: 0.0675073191523552, time_loss: 1.988929033279419, mse_loss: 3.5390625
Epoch: 934, train loss: 0.06523358076810837, temp_loss: 0.06523358076810837, time_loss: 2.027059316635132, mse_loss: 3.171875
Epoch: 935, train loss: 0.06976325809955597, temp_loss: 0.06976325809955597, time_loss: 1.9906480312347412, mse_loss: 3.6328125
Epoch: 936, train loss: 0.05733325704932213, temp_loss: 0.05733325704932213, time_loss: 1.9492820501327515, mse_loss: 4.0
Epoch: 937, train loss: 0.08898861706256866, temp_loss: 0.08898861706256866, time_loss: 1.9357038736343384, mse_loss: 3.9453125
Epoch: 938, train loss: 0.060900188982486725, temp_loss: 0.060900188982486725, time_loss: 2.0760421752929688, mse_loss: 3.546875
Epoch: 939, train loss: 0.08105803281068802, temp_loss: 0.08105803281068802, time_loss: 1.853636622428894, mse_loss: 3.375
Epoch: 940, train loss: 0.07851782441139221, temp_loss: 0.07851782441139221, time_loss: 1.9760054349899292, mse_loss: 3.1015625
Epoch: 941, train loss: 0.04778646305203438, temp_loss: 0.04778646305203438, time_loss: 2.030677556991577, mse_loss: 3.890625
Epoch: 942, train loss: 0.07557987421751022, temp_loss: 0.07557987421751022, time_loss: 1.9935516119003296, mse_loss: 3.59375
Epoch: 943, train loss: 0.04869915172457695, temp_loss: 0.04869915172457695, time_loss: 1.9351509809494019, mse_loss: 3.71875
Epoch: 944, train loss: 0.08504443615674973, temp_loss: 0.08504443615674973, time_loss: 1.8972996473312378, mse_loss: 3.484375
Epoch: 945, train loss: 0.03119543567299843, temp_loss: 0.03119543567299843, time_loss: 2.0040078163146973, mse_loss: 3.5390625
Epoch: 946, train loss: 0.052837587893009186, temp_loss: 0.052837587893009186, time_loss: 2.0032224655151367, mse_loss: 3.6171875
Epoch: 947, train loss: 0.07381284236907959, temp_loss: 0.07381284236907959, time_loss: 1.9410202503204346, mse_loss: 3.421875
Epoch: 948, train loss: 0.060865435749292374, temp_loss: 0.060865435749292374, time_loss: 2.013007640838623, mse_loss: 3.578125
Epoch: 949, train loss: 0.03664684295654297, temp_loss: 0.03664684295654297, time_loss: 1.904919981956482, mse_loss: 3.3671875
Epoch: 950, train loss: 0.10045801848173141, temp_loss: 0.10045801848173141, time_loss: 1.9398354291915894, mse_loss: 3.859375
Epoch: 951, train loss: 0.07481776177883148, temp_loss: 0.07481776177883148, time_loss: 1.9073292016983032, mse_loss: 3.0546875
Epoch: 952, train loss: 0.052765123546123505, temp_loss: 0.052765123546123505, time_loss: 2.007704973220825, mse_loss: 3.328125
Epoch: 953, train loss: 0.07172475755214691, temp_loss: 0.07172475755214691, time_loss: 1.934091329574585, mse_loss: 3.140625
Epoch: 954, train loss: 0.07197565585374832, temp_loss: 0.07197565585374832, time_loss: 1.8773163557052612, mse_loss: 3.7578125
Epoch: 955, train loss: 0.03707125037908554, temp_loss: 0.03707125037908554, time_loss: 1.9618433713912964, mse_loss: 3.6640625
Epoch: 956, train loss: 0.06447017192840576, temp_loss: 0.06447017192840576, time_loss: 1.8167961835861206, mse_loss: 3.21875
Epoch: 957, train loss: 0.13590013980865479, temp_loss: 0.13590013980865479, time_loss: 1.9376546144485474, mse_loss: 3.796875
Epoch: 958, train loss: 0.12279737740755081, temp_loss: 0.12279737740755081, time_loss: 1.9478437900543213, mse_loss: 3.0625
Epoch: 959, train loss: 0.07711285352706909, temp_loss: 0.07711285352706909, time_loss: 1.8385162353515625, mse_loss: 3.9609375
Epoch: 960, train loss: 0.1590431183576584, temp_loss: 0.1590431183576584, time_loss: 1.9143621921539307, mse_loss: 3.46875
Epoch: 961, train loss: 0.04719948768615723, temp_loss: 0.04719948768615723, time_loss: 1.9864318370819092, mse_loss: 3.21875
Epoch: 962, train loss: 0.06879129260778427, temp_loss: 0.06879129260778427, time_loss: 1.9658058881759644, mse_loss: 4.1953125
Epoch: 963, train loss: 0.07662621885538101, temp_loss: 0.07662621885538101, time_loss: 1.9600658416748047, mse_loss: 4.1875
Epoch: 964, train loss: 0.10327231138944626, temp_loss: 0.10327231138944626, time_loss: 1.961989164352417, mse_loss: 3.9296875
Epoch: 965, train loss: 0.05492820218205452, temp_loss: 0.05492820218205452, time_loss: 2.024135112762451, mse_loss: 4.03125
Epoch: 966, train loss: 0.06628072261810303, temp_loss: 0.06628072261810303, time_loss: 1.9732998609542847, mse_loss: 3.421875
Epoch: 967, train loss: 0.13614828884601593, temp_loss: 0.13614828884601593, time_loss: 1.9305675029754639, mse_loss: 3.1015625
Epoch: 968, train loss: 0.04275653883814812, temp_loss: 0.04275653883814812, time_loss: 1.9580177068710327, mse_loss: 4.265625
Epoch: 969, train loss: 0.0787191092967987, temp_loss: 0.0787191092967987, time_loss: 2.0168797969818115, mse_loss: 4.765625
Epoch: 970, train loss: 0.03172502666711807, temp_loss: 0.03172502666711807, time_loss: 1.8642300367355347, mse_loss: 4.1953125
Epoch: 971, train loss: 0.05242300033569336, temp_loss: 0.05242300033569336, time_loss: 1.9968968629837036, mse_loss: 3.484375
Epoch: 972, train loss: 0.05225684121251106, temp_loss: 0.05225684121251106, time_loss: 1.9259223937988281, mse_loss: 4.1796875
Epoch: 973, train loss: 0.046112995594739914, temp_loss: 0.046112995594739914, time_loss: 1.9822170734405518, mse_loss: 4.015625
Epoch: 974, train loss: 0.08729090541601181, temp_loss: 0.08729090541601181, time_loss: 2.0265815258026123, mse_loss: 3.5234375
Epoch: 975, train loss: 0.06129523739218712, temp_loss: 0.06129523739218712, time_loss: 1.9835014343261719, mse_loss: 4.2109375
Epoch: 976, train loss: 0.06509844213724136, temp_loss: 0.06509844213724136, time_loss: 2.021803140640259, mse_loss: 3.734375
Epoch: 977, train loss: 0.08207418769598007, temp_loss: 0.08207418769598007, time_loss: 2.003025770187378, mse_loss: 4.0390625
Epoch: 978, train loss: 0.06062384322285652, temp_loss: 0.06062384322285652, time_loss: 2.058880090713501, mse_loss: 3.8828125
Epoch: 979, train loss: 0.07651126384735107, temp_loss: 0.07651126384735107, time_loss: 1.957553505897522, mse_loss: 3.375
Epoch: 980, train loss: 0.05234821140766144, temp_loss: 0.05234821140766144, time_loss: 2.0192413330078125, mse_loss: 3.828125
Epoch: 981, train loss: 0.05267592519521713, temp_loss: 0.05267592519521713, time_loss: 1.883338212966919, mse_loss: 3.3984375
Epoch: 982, train loss: 0.09607616811990738, temp_loss: 0.09607616811990738, time_loss: 1.9584071636199951, mse_loss: 3.890625
Epoch: 983, train loss: 0.10606708377599716, temp_loss: 0.10606708377599716, time_loss: 1.9684369564056396, mse_loss: 3.5546875
Epoch: 984, train loss: 0.07931094616651535, temp_loss: 0.07931094616651535, time_loss: 2.0270302295684814, mse_loss: 3.6796875
Epoch: 985, train loss: 0.06511513888835907, temp_loss: 0.06511513888835907, time_loss: 2.065758466720581, mse_loss: 4.0625
Epoch: 986, train loss: 0.06292082369327545, temp_loss: 0.06292082369327545, time_loss: 1.9141037464141846, mse_loss: 3.9765625
Epoch: 987, train loss: 0.07268567383289337, temp_loss: 0.07268567383289337, time_loss: 2.06758713722229, mse_loss: 3.25
Epoch: 988, train loss: 0.0712616890668869, temp_loss: 0.0712616890668869, time_loss: 1.900460124015808, mse_loss: 3.2109375
Epoch: 989, train loss: 0.06896986812353134, temp_loss: 0.06896986812353134, time_loss: 1.9776400327682495, mse_loss: 4.1875
Epoch: 990, train loss: 0.08531618118286133, temp_loss: 0.08531618118286133, time_loss: 1.9097449779510498, mse_loss: 3.875
Epoch: 991, train loss: 0.050791215151548386, temp_loss: 0.050791215151548386, time_loss: 1.9525377750396729, mse_loss: 3.7109375
Epoch: 992, train loss: 0.06092832237482071, temp_loss: 0.06092832237482071, time_loss: 1.9541876316070557, mse_loss: 3.9921875
Epoch: 993, train loss: 0.062292296439409256, temp_loss: 0.062292296439409256, time_loss: 2.0112667083740234, mse_loss: 3.359375
Epoch: 994, train loss: 0.04406076297163963, temp_loss: 0.04406076297163963, time_loss: 2.030102491378784, mse_loss: 4.1875
Epoch: 995, train loss: 0.06464502215385437, temp_loss: 0.06464502215385437, time_loss: 2.039201021194458, mse_loss: 3.1875
Epoch: 996, train loss: 0.058870986104011536, temp_loss: 0.058870986104011536, time_loss: 1.9961589574813843, mse_loss: 3.71875
Epoch: 997, train loss: 0.06988394260406494, temp_loss: 0.06988394260406494, time_loss: 1.9398387670516968, mse_loss: 3.5625
Epoch: 998, train loss: 0.0940256267786026, temp_loss: 0.0940256267786026, time_loss: 1.9228355884552002, mse_loss: 3.453125
Epoch: 999, train loss: 0.11204178631305695, temp_loss: 0.11204178631305695, time_loss: 1.9806894063949585, mse_loss: 3.9453125
Epoch: 1000, train loss: 0.1289614886045456, temp_loss: 0.1289614886045456, time_loss: 1.913403868675232, mse_loss: 4.140625
Epoch: 1001, train loss: 0.06924325972795486, temp_loss: 0.06924325972795486, time_loss: 1.9948116540908813, mse_loss: 3.7109375
TRAIN: temp_loss: 0.07779183238744736, time_loss: 1.9134124517440796, temp_acc: 0.96875, time_acc: 0.1875
TEST : temp_loss: 0.3260478675365448, time_loss: 2.069115161895752, temp_acc: 0.904, time_acc: 0.168
Epoch: 1002, train loss: 0.04647410288453102, temp_loss: 0.04647410288453102, time_loss: 1.9075676202774048, mse_loss: 4.3046875
Epoch: 1003, train loss: 0.07054924219846725, temp_loss: 0.07054924219846725, time_loss: 2.0050034523010254, mse_loss: 3.6015625
Epoch: 1004, train loss: 0.08727741986513138, temp_loss: 0.08727741986513138, time_loss: 1.935530185699463, mse_loss: 4.1796875
Epoch: 1005, train loss: 0.06328675895929337, temp_loss: 0.06328675895929337, time_loss: 2.0327415466308594, mse_loss: 3.40625
Epoch: 1006, train loss: 0.05659644305706024, temp_loss: 0.05659644305706024, time_loss: 1.9815852642059326, mse_loss: 3.9609375
Epoch: 1007, train loss: 0.07032962888479233, temp_loss: 0.07032962888479233, time_loss: 2.0266494750976562, mse_loss: 3.9140625
Epoch: 1008, train loss: 0.04809534549713135, temp_loss: 0.04809534549713135, time_loss: 1.9141192436218262, mse_loss: 3.90625
Epoch: 1009, train loss: 0.10200600326061249, temp_loss: 0.10200600326061249, time_loss: 1.8950263261795044, mse_loss: 3.4921875
Epoch: 1010, train loss: 0.09721027314662933, temp_loss: 0.09721027314662933, time_loss: 1.8541136980056763, mse_loss: 3.125
Epoch: 1011, train loss: 0.06074674427509308, temp_loss: 0.06074674427509308, time_loss: 1.8729382753372192, mse_loss: 4.4453125
Epoch: 1012, train loss: 0.06100746989250183, temp_loss: 0.06100746989250183, time_loss: 2.045860528945923, mse_loss: 4.0859375
Epoch: 1013, train loss: 0.09910184890031815, temp_loss: 0.09910184890031815, time_loss: 2.034395217895508, mse_loss: 3.7109375
Epoch: 1014, train loss: 0.07276961207389832, temp_loss: 0.07276961207389832, time_loss: 1.9513911008834839, mse_loss: 3.3984375
Epoch: 1015, train loss: 0.03829900547862053, temp_loss: 0.03829900547862053, time_loss: 1.9332064390182495, mse_loss: 3.4453125
Epoch: 1016, train loss: 0.06751145422458649, temp_loss: 0.06751145422458649, time_loss: 2.010986566543579, mse_loss: 4.546875
Epoch: 1017, train loss: 0.07252277433872223, temp_loss: 0.07252277433872223, time_loss: 1.9669551849365234, mse_loss: 3.2109375
Epoch: 1018, train loss: 0.10265291482210159, temp_loss: 0.10265291482210159, time_loss: 1.863402009010315, mse_loss: 2.9921875
Epoch: 1019, train loss: 0.08122015744447708, temp_loss: 0.08122015744447708, time_loss: 1.9393815994262695, mse_loss: 3.75
Epoch: 1020, train loss: 0.06872355937957764, temp_loss: 0.06872355937957764, time_loss: 1.973157525062561, mse_loss: 3.6796875
Epoch: 1021, train loss: 0.08528736978769302, temp_loss: 0.08528736978769302, time_loss: 1.9961049556732178, mse_loss: 3.8359375
Epoch: 1022, train loss: 0.052234333008527756, temp_loss: 0.052234333008527756, time_loss: 1.9246103763580322, mse_loss: 3.8046875
Epoch: 1023, train loss: 0.06272729486227036, temp_loss: 0.06272729486227036, time_loss: 1.8733042478561401, mse_loss: 3.4921875
Epoch: 1024, train loss: 0.04681767523288727, temp_loss: 0.04681767523288727, time_loss: 2.012775421142578, mse_loss: 3.0703125
Epoch: 1025, train loss: 0.05364049971103668, temp_loss: 0.05364049971103668, time_loss: 1.9598902463912964, mse_loss: 3.6640625
Epoch: 1026, train loss: 0.04928036034107208, temp_loss: 0.04928036034107208, time_loss: 2.0193026065826416, mse_loss: 3.390625
Epoch: 1027, train loss: 0.08410926163196564, temp_loss: 0.08410926163196564, time_loss: 1.8669469356536865, mse_loss: 3.109375
Epoch: 1028, train loss: 0.05283952131867409, temp_loss: 0.05283952131867409, time_loss: 1.9858709573745728, mse_loss: 3.9140625
Epoch: 1029, train loss: 0.0534818172454834, temp_loss: 0.0534818172454834, time_loss: 1.8851765394210815, mse_loss: 3.484375
Epoch: 1030, train loss: 0.028819918632507324, temp_loss: 0.028819918632507324, time_loss: 1.9633857011795044, mse_loss: 3.375
Epoch: 1031, train loss: 0.03990782052278519, temp_loss: 0.03990782052278519, time_loss: 1.908838152885437, mse_loss: 3.296875
Epoch: 1032, train loss: 0.1260291337966919, temp_loss: 0.1260291337966919, time_loss: 2.076742172241211, mse_loss: 3.9609375
Epoch: 1033, train loss: 0.04060480743646622, temp_loss: 0.04060480743646622, time_loss: 1.9894124269485474, mse_loss: 3.9375
Epoch: 1034, train loss: 0.06300853937864304, temp_loss: 0.06300853937864304, time_loss: 2.027468204498291, mse_loss: 3.5703125
Epoch: 1035, train loss: 0.08193422108888626, temp_loss: 0.08193422108888626, time_loss: 2.009492874145508, mse_loss: 3.2265625
Epoch: 1036, train loss: 0.0585223063826561, temp_loss: 0.0585223063826561, time_loss: 2.033198595046997, mse_loss: 3.2734375
Epoch: 1037, train loss: 0.06750842183828354, temp_loss: 0.06750842183828354, time_loss: 1.8937194347381592, mse_loss: 3.2421875
Epoch: 1038, train loss: 0.031212033703923225, temp_loss: 0.031212033703923225, time_loss: 1.9754353761672974, mse_loss: 3.8203125
Epoch: 1039, train loss: 0.05451344698667526, temp_loss: 0.05451344698667526, time_loss: 1.9801273345947266, mse_loss: 3.2578125
Epoch: 1040, train loss: 0.05770435929298401, temp_loss: 0.05770435929298401, time_loss: 1.926512360572815, mse_loss: 3.78125
Epoch: 1041, train loss: 0.07409675419330597, temp_loss: 0.07409675419330597, time_loss: 1.8832322359085083, mse_loss: 3.84375
Epoch: 1042, train loss: 0.047242969274520874, temp_loss: 0.047242969274520874, time_loss: 1.9595117568969727, mse_loss: 3.5546875
Epoch: 1043, train loss: 0.07006580382585526, temp_loss: 0.07006580382585526, time_loss: 1.9557396173477173, mse_loss: 3.6875
Epoch: 1044, train loss: 0.05984516069293022, temp_loss: 0.05984516069293022, time_loss: 1.9879740476608276, mse_loss: 2.59375
Epoch: 1045, train loss: 0.033286672085523605, temp_loss: 0.033286672085523605, time_loss: 2.060532331466675, mse_loss: 3.421875
Epoch: 1046, train loss: 0.0347394160926342, temp_loss: 0.0347394160926342, time_loss: 1.9519320726394653, mse_loss: 3.453125
Epoch: 1047, train loss: 0.08587424457073212, temp_loss: 0.08587424457073212, time_loss: 1.9764515161514282, mse_loss: 3.828125
Epoch: 1048, train loss: 0.052395790815353394, temp_loss: 0.052395790815353394, time_loss: 1.9782838821411133, mse_loss: 4.1015625
Epoch: 1049, train loss: 0.07044240832328796, temp_loss: 0.07044240832328796, time_loss: 1.9480810165405273, mse_loss: 4.0078125
Epoch: 1050, train loss: 0.07875225692987442, temp_loss: 0.07875225692987442, time_loss: 1.906295895576477, mse_loss: 3.8203125
Epoch: 1051, train loss: 0.043616484850645065, temp_loss: 0.043616484850645065, time_loss: 1.9657554626464844, mse_loss: 3.2890625
Epoch: 1052, train loss: 0.060220398008823395, temp_loss: 0.060220398008823395, time_loss: 1.9201784133911133, mse_loss: 4.1171875
Epoch: 1053, train loss: 0.11707393079996109, temp_loss: 0.11707393079996109, time_loss: 1.8557496070861816, mse_loss: 3.6015625
Epoch: 1054, train loss: 0.05676895007491112, temp_loss: 0.05676895007491112, time_loss: 1.985609769821167, mse_loss: 3.9140625
Epoch: 1055, train loss: 0.09055286645889282, temp_loss: 0.09055286645889282, time_loss: 1.9780609607696533, mse_loss: 3.2265625
Epoch: 1056, train loss: 0.04240943491458893, temp_loss: 0.04240943491458893, time_loss: 2.0093495845794678, mse_loss: 3.765625
Epoch: 1057, train loss: 0.03191972151398659, temp_loss: 0.03191972151398659, time_loss: 1.9786726236343384, mse_loss: 3.7265625
Epoch: 1058, train loss: 0.06250645220279694, temp_loss: 0.06250645220279694, time_loss: 1.948182463645935, mse_loss: 3.4765625
Epoch: 1059, train loss: 0.05965953320264816, temp_loss: 0.05965953320264816, time_loss: 2.0435070991516113, mse_loss: 3.34375
Epoch: 1060, train loss: 0.07754217088222504, temp_loss: 0.07754217088222504, time_loss: 1.9489914178848267, mse_loss: 4.140625
Epoch: 1061, train loss: 0.04717019945383072, temp_loss: 0.04717019945383072, time_loss: 1.9957802295684814, mse_loss: 3.1484375
Epoch: 1062, train loss: 0.06562277674674988, temp_loss: 0.06562277674674988, time_loss: 1.9234133958816528, mse_loss: 4.1015625
Epoch: 1063, train loss: 0.05929984897375107, temp_loss: 0.05929984897375107, time_loss: 1.9573168754577637, mse_loss: 3.9765625
Epoch: 1064, train loss: 0.04405196011066437, temp_loss: 0.04405196011066437, time_loss: 2.071491241455078, mse_loss: 3.53125
